ID ,Annotator 1,Annotator 2,Annotator 3
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Negetive,Neutral,Negetive
KxYo2Qe0XPA,Positive,Negetive,Positive
KxYo2Qe0XPA,Negetive,Positive,Negetive
KxYo2Qe0XPA,Positive,Negetive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Positive,Neutral
KxYo2Qe0XPA,Positive,Neutral,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Positive,Neutral
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Positive,Neutral,Positive
KxYo2Qe0XPA,Neutral,Positive,Neutral
KxYo2Qe0XPA,Positive,Neutral,Positive
KxYo2Qe0XPA,Negetive,Positive,Negetive
KxYo2Qe0XPA,Positive,Negetive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Positive,Negetive
KxYo2Qe0XPA,Positive,Negetive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Positive,Negetive
KxYo2Qe0XPA,Positive,Negetive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Positive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Negetive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Negetive,Positive,Negetive
KxYo2Qe0XPA,Neutral,Negetive,Neutral
KxYo2Qe0XPA,Positive,Neutral,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Positive,Neutral
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Negetive,Neutral,Negetive
KxYo2Qe0XPA,Neutral,Negetive,Neutral
KxYo2Qe0XPA,Negetive,Neutral,Negetive
KxYo2Qe0XPA,Positive,Negetive,Positive
KxYo2Qe0XPA,Negetive,Positive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Neutral,Negetive,Neutral
KxYo2Qe0XPA,Negetive,Neutral,Negetive
KxYo2Qe0XPA,Positive,Negetive,Positive
KxYo2Qe0XPA,Negetive,Positive,Negetive
KxYo2Qe0XPA,Neutral,Negetive,Neutral
KxYo2Qe0XPA,Negetive,Neutral,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Negetive,Positive
KxYo2Qe0XPA,Negetive,Positive,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Positive,Negetive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Positive,Neutral
KxYo2Qe0XPA,Negetive,Neutral,Negetive
KxYo2Qe0XPA,Positive,Negetive,Positive
KxYo2Qe0XPA,Neutral,Positive,Neutral
KxYo2Qe0XPA,Negetive,Neutral,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Neutral,Negetive,Neutral
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Negetive,Neutral,Negetive
KxYo2Qe0XPA,Negetive,Negetive,Negetive
KxYo2Qe0XPA,Neutral,Negetive,Neutral
KxYo2Qe0XPA,Positive,Neutral,Positive
KxYo2Qe0XPA,Negetive,Positive,Negetive
KxYo2Qe0XPA,Neutral,Negetive,Neutral
KxYo2Qe0XPA,Positive,Neutral,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Positive,Neutral
KxYo2Qe0XPA,Positive,Neutral,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Positive,Positive,Positive
KxYo2Qe0XPA,Neutral,Positive,Neutral
KxYo2Qe0XPA,Positive,Neutral,Positive
KxYo2Qe0XPA,Neutral,Positive,Neutral
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Neutral,Neutral,Neutral
KxYo2Qe0XPA,Negetive,Neutral,Negetive
KxYo2Qe0XPA,Neutral,Negetive,Neutral
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Negetive,Neutral,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Negetive,Neutral,Negetive
Ids-YiZSrGY,Neutral,Negetive,Neutral
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Negetive,Negetive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Negetive,Neutral,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Negetive,Neutral,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Negetive,Negetive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Negetive,Neutral,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Neutral,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Negetive,Negetive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Neutral,Negetive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Neutral,Negetive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
